content,original_id,from,date_created,sentiment,original_sentiment
'Kegiatan hari ini bersama \kawan Jokowi\ #JKW4P http://t.co/lHT3VAOAOX','461852878907244544','Singgih_S','2014-05-01 20:01:21','Other','Other'
'Kegiatan mayday kunjungan pimpinan fsbiy bersama Jokowi & Rieke ke rumah buruh yg sakit akibat kecelakaan kerja http://t.co/lRNezj9dYD','461832598059102208','mulyadihanafi77','2014-05-01 18:40:46','Other','Other'
'KEGIATAN RELAWAN JOKOWI PRESIDEN KOREA SELATAN http://t.co/G1ihyeCysV lewat @youtube','461872320475185153','hamnida_','2014-05-01 21:18:37','Other','Other'
'Keinginan Jokowi Terhadap Buruh http://t.co/2LEKZqb6wq','461743032149094400','Aktualco','2014-05-01 12:44:52','Other','Other'
'Kejadian alam berupa cahaya pelangi terlihat di depan posko relawan Jokowi For President di Manahan  Banjarsari ... http://t.co/18oDRkBlEw','461744875957133312','PosRaya','2014-05-01 12:52:11','Other','Possibly Negative'
'KEJAHATAN MORAL JOKOWI  by: @triomacan2000  1. Eng ing eeng...Selamat Malam teman tuips...sesuai janji  kita... http://t.co/J6EM32gbVV','461774268989059072','ajubaidisy','2014-05-01 14:48:59','Other','Other'
'KEJAHATAN MORAL JOKOWI  by: @triomacan2000  21. Sbg bentuk keseriusan&realisasi komitmen mereka  sore itu juga ... http://t.co/tkwNBo1fuw','461793400803438592','ajubaidisy','2014-05-01 16:05:01','Other','Other'
'KEJAHATAN MORAL JOKOWI by @TrioMacan2000  6. Janji2 juga bukan prestasi. KJS yg diterbitkan Jokowi / ahok bbrp... http://t.co/0iKrgokV0q','461776558089596928','ajubaidisy','2014-05-01 14:58:05','Other','Other'
'KEJAHATAN MORAL JOKOWI by:  @TrioMacan2000  62. Sedikitnya 14 kasus korupsinya di Solo (sriwedari  palimayan ... http://t.co/dXqqXlqgoQ','461836285754081280','ajubaidisy','2014-05-01 18:55:25','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  10. Jusuf Kalla adalah Tokoh Pertama yg memperkenalkan Jokowi sbg... http://t.co/NP5rcvjXBZ','461778517609689088','ajubaidisy','2014-05-01 15:05:52','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  11. Permintaan JK itu karena Djan Faridz yg sebelumnya digadang2 JK ... http://t.co/s6ynIXpiLr','461789331230052352','ajubaidisy','2014-05-01 15:48:50','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  12. Jokowi dari awal paham benar bhw dia sebenarya bukan diproyeksikan... http://t.co/17AOVpVTkr','461789657244905472','ajubaidisy','2014-05-01 15:50:08','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  13. Jokowi adalah kader PDIP. Satu2nya pintu masuk dan kendaraan... http://t.co/5o9z0fbkgi','461789968491614208','ajubaidisy','2014-05-01 15:51:22','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  14. Pada saat jelang penutupan pendaftaran Cagub DKI  Mega sdh hampir... http://t.co/UwNrRkj3L6','461790341541425152','ajubaidisy','2014-05-01 15:52:51','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  15. Namun  mndekati tenggat waktu pendaftaran di KPU  JK telpon Mega.... http://t.co/iZSOpfYsGL','461790634710671360','ajubaidisy','2014-05-01 15:54:01','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  16. Dukungan Mega kepada Adang Ruchiatna itu sdh bulat. Tapi  JK dgn... http://t.co/AXn8ZKbQV6','461790905792757761','ajubaidisy','2014-05-01 15:55:06','Other','Possibly Positive'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  17. Akhirnya Si Ibu luluh juga. Mega sekedar basa-basi setuju akan... http://t.co/4nUBlbV3BT','461791274140696576','ajubaidisy','2014-05-01 15:56:34','Other','Possibly Positive'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  18. JK segera hub Prabowo & Djan Faridz untuk menghadap Megawati dan... http://t.co/Vd1ab1CYxH','461791559940583424','ajubaidisy','2014-05-01 15:57:42','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  19. Sore itu juga Prabowo & Djan Farid datangi kediaman Mega. Prabowo... http://t.co/wTBCLCdcau','461792139106480128','ajubaidisy','2014-05-01 16:00:00','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  2. Maksud kami ungkapkan fakta2 ini adalah utk pencerahan dan... http://t.co/DWJUE45Fqp','461774584287473664','ajubaidisy','2014-05-01 14:50:14','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  20. Selain dukungan total dari kedua tokoh itu (PS & DF)  mereka juga... http://t.co/zPeS8UIC0o','461792415624331264','ajubaidisy','2014-05-01 16:01:06','Other','Possibly Positive'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  22. Uang muka mahar 60 M itu juga sbg bantuan awal dari Djan Faridz... http://t.co/RV8sCHLJry','461793750101282816','ajubaidisy','2014-05-01 16:06:24','Other','Possibly Negative'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  23. Prabowo juga berkomitmen bantu minimal 100 Miliar utk pemenangan... http://t.co/F8WmBhELMZ','461794032608215040','ajubaidisy','2014-05-01 16:07:31','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  24. Bbrp hari setelah itu Jokowi mmg pernah menghadap Prabowo.... http://t.co/K9MC1sXtXX','461794247776403456','ajubaidisy','2014-05-01 16:08:23','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  25. Jokowi saat bertemu Prabowo kembali katakan bhw dirinya tdk... http://t.co/1IFv3EYIcT','461794485572481024','ajubaidisy','2014-05-01 16:09:19','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  26. Prabowo dgn mantap dan penuh keyakinan mengatakan : Pak Jokowi... http://t.co/F9hHFGeKZM','461827894302744577','ajubaidisy','2014-05-01 18:22:05','Other','Possibly Positive'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  27.Buat saya  Pak Jokowi bisa menang Pilgub DKI  sudah merupakan... http://t.co/5UEVrG7REM','461828263816744960','ajubaidisy','2014-05-01 18:23:33','Other','Possibly Positive'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  28. Tdk hny uang 100 M utk dana kampanye Jokowi dikeluarkan Prabowo.... http://t.co/Rv7Pi3Qj2f','461828592637607936','ajubaidisy','2014-05-01 18:24:51','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  29. Jaringan intelejen Prabowo dibawah pimpinan Mayjen Soenarko ... http://t.co/KRIjSJN9UW','461828862947495937','ajubaidisy','2014-05-01 18:25:55','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  3. Tidak ada niat buruk dlm informasikan fakta2 sesungguhnya ttg... http://t.co/I56tWmRcr3','461774979281854465','ajubaidisy','2014-05-01 14:51:49','Negative','Negative'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  30. Cukup ? Tidak. Adik Prabowo  Hashim jg bantu dana dan lobi... http://t.co/iQiXpGgOQM','461829208923467776','ajubaidisy','2014-05-01 18:27:18','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  31. Bagi Prabowo  Pilkada DKI adalah barometer. Jika pihaknya menang... http://t.co/VyRqY87dun','461829582254252034','ajubaidisy','2014-05-01 18:28:47','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  32. Tahun lalu  popularitas/elektabilitas Prabowo berdasarkan... http://t.co/NHzbXzbG7N','461829806326173696','ajubaidisy','2014-05-01 18:29:40','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  33. Namun  apa yg kemudian terjadi pada Jokowi ? Setelah menang ... http://t.co/L8DYvSOjAh','461830051147698176','ajubaidisy','2014-05-01 18:30:39','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  34. Jasa luar biasa besar dari Prabowo / Gerindra  keluarga... http://t.co/xK6ZeWft52','461830305318309888','ajubaidisy','2014-05-01 18:31:39','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  35. Prabowo yg bermimpi jika Jokowi jadi Gub DKI  akan semakin... http://t.co/Ztgmf7Gai8','461830522415505409','ajubaidisy','2014-05-01 18:32:31','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  36. Knp Jokowi TEGA khianati Prabowo ? Apa alasannya ? Bukankah... http://t.co/rPdNSCexTX','461830728331067392','ajubaidisy','2014-05-01 18:33:20','Question','Question'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  37. Anjing atau binatang manapun tdk akan mau menggigit /terkam... http://t.co/7n0KGMU7Ez','461830937840345089','ajubaidisy','2014-05-01 18:34:10','Other','Possibly Negative'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  38. Sebagai manusia yg beradab dan bermoral  juga dlm kehidupan... http://t.co/NAxR7p4ERd','461831152526163968','ajubaidisy','2014-05-01 18:35:01','Other','Possibly Negative'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  39. Namun tdk hny itu. Jokowi terbukti berkhinat lagi. Kali ini... http://t.co/eehMD5a9H9','461831509935394816','ajubaidisy','2014-05-01 18:36:27','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  4. Agar kita bs bedakan apa itu karakter  apa itu kinerja/ prestasi ... http://t.co/MFsZladp3l','461775388310392832','ajubaidisy','2014-05-01 14:53:26','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  40. Pak JK penemu  penilai  pengusul  beri rekomendasi dan bujuk... http://t.co/DdpOUNmHbu','461831710603493377','ajubaidisy','2014-05-01 18:37:14','Other','Possibly Negative'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  41. Perusahaan Pak JK  PT Bukaka  sdh lama garap Proyek Monorel dan... http://t.co/rAWNJGmAvg','461832425652244480','ajubaidisy','2014-05-01 18:40:05','Negative','Negative'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  42. Besar sekali kerugian Bukaka / Pak JK di proyek Monorel yg macet... http://t.co/SfV1NbtuW6','461832577016274945','ajubaidisy','2014-05-01 18:40:41','Other','Possibly Negative'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  43. Ortus yang ditunjuk Jokowi sbg pemenang Monorel adalah milik... http://t.co/vpcWmlPurY','461832733228941312','ajubaidisy','2014-05-01 18:41:18','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  44. Kepada kami  Pak Edward memang pernah akui bantu uang dan media... http://t.co/RONAmkMe9V','461832914351583232','ajubaidisy','2014-05-01 18:42:01','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  45. Pertemuan kami dgn putra sulung mantan konglomerat terkaya di... http://t.co/T26vyZOYBc','461833060506271744','ajubaidisy','2014-05-01 18:42:36','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  46. Berdasarkan pengakuan Pak Edward kpd kami  pilgub belum dimulai ... http://t.co/tWEpndKDS6','461833224226734081','ajubaidisy','2014-05-01 18:43:15','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  47. Semua pengeluaran pra pilkada utk kepentingan Jokohok itu... http://t.co/SoefYLZltP','461833408289587200','ajubaidisy','2014-05-01 18:43:59','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  48. Edward adalah tim media dan pencitraan yg paling pertama support... http://t.co/fgbEJLWJJk','461833590989287424','ajubaidisy','2014-05-01 18:44:43','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  49. Kembali ke topik kejahatan moral Jokowi terhadap tokoh2 yg telah... http://t.co/zUUPZxz3OR','461833792995344385','ajubaidisy','2014-05-01 18:45:31','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  5. Jokowi keliling kota  masuk keluar kampung / kelurahan. Bikin PRJ... http://t.co/qHuQYTg1Uh','461775787549786112','ajubaidisy','2014-05-01 14:55:01','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  50. Knp Jokowi tega mengkhianati Pak JK dan Prabowo ? Karena tiba2... http://t.co/F9FntD3r6m','461833951896563713','ajubaidisy','2014-05-01 18:46:09','Question','Question'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  51. Penumpang gelap itu bukan sembarangan orang. Para orang terkaya... http://t.co/CxKeDNRpKZ','461834218947895297','ajubaidisy','2014-05-01 18:47:12','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  52. Masuknya Penumpang Gelap ini membawa triple impact terhadap... http://t.co/PgQnkWKQt9','461834424351342593','ajubaidisy','2014-05-01 18:48:01','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  53. Luhut Panjaitan adalah jenderal tempur dan ahli strategi. Sangat... http://t.co/do52cg1VhZ','461834654387941376','ajubaidisy','2014-05-01 18:48:56','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  54. Di kalangan senior TNI ada anekdot : Jika Luhut itu agamanya... http://t.co/sB2Ho9K1wD','461834811858903041','ajubaidisy','2014-05-01 18:49:34','Other','Possibly Negative'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  55. Jend Luhut P itu mantan Menperind dan Duta Besar RI utk... http://t.co/GkmtMbpAjW','461834973935194112','ajubaidisy','2014-05-01 18:50:12','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  56. Masalahnya adlh : sejak bbrp tahun terakhir  kalau tdk salah... http://t.co/Z608KTPfui','461835141342453760','ajubaidisy','2014-05-01 18:50:52','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  57. Hub memburuk diantara keduanya itu (Prabowo - Luhut) diduga... http://t.co/3ohGK8N87z','461835302072369152','ajubaidisy','2014-05-01 18:51:31','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  58. Jokowi tanpa rasa malu dan dosa khianati Pak JK dan Prabowo.... http://t.co/Nr44iJ93KK','461835497543725057','ajubaidisy','2014-05-01 18:52:17','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  59. Masalah moral dan integritas  kami memang sangat ragukan Jokowi.... http://t.co/A3ys17GbLZ','461835666813227008','ajubaidisy','2014-05-01 18:52:58','Other','Possibly Negative'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  60. Pengakuannya bhw dia senang bisa masuk jadi nominator walikota... http://t.co/wlQ2ZWq6uM','461835825613787136','ajubaidisy','2014-05-01 18:53:35','Other','Possibly Positive'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  61. Kehebatannya memplintir kalimat  bermain kata2 dan acting yg... http://t.co/15NI5b1MqW','461836006757367808','ajubaidisy','2014-05-01 18:54:19','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  63. Lalu bgmn dgn sikap PDIP thdp karakter Jokowi yg glembuk  licik... http://t.co/As3RKdUhbA','461836489374969856','ajubaidisy','2014-05-01 18:56:14','Question','Question'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  64. Tanggal 14 Agustus 2013 adalah penentuan AWAL apakah Jokowi jadi... http://t.co/0PgKHRoPjv','461836677279789057','ajubaidisy','2014-05-01 18:56:59','Other','Possibly Positive'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  65. Selain Prananda dan Puan Maharani di lingkaran inti Megawati ... http://t.co/eqBU5cYv8y','461836839783919617','ajubaidisy','2014-05-01 18:57:37','Other','Possibly Positive'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  66. Apabila Alm. TK (maaf) masih ada  mungkin mbulet anti Jokowi.... http://t.co/HD4brDkT6t','461836999280689152','ajubaidisy','2014-05-01 18:58:15','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  67. Beberapa contoh \'aneh\' telah dipaparkan dalam rapat DPP PDIP yg... http://t.co/gcvoGxIwzq','461837216130400256','ajubaidisy','2014-05-01 18:59:07','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  68. Intinya  ambisi Jokowi utk Capres tdk sebanding dgn \'syahwat... http://t.co/svr6I1jDay','461837590237155330','ajubaidisy','2014-05-01 19:00:36','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  69  Prabowo yg tergetol dukung Jokowi dijauhi & dikhianati ketika... http://t.co/vcBxz89mHe','461837756801351680','ajubaidisy','2014-05-01 19:01:16','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  7. Sudahlah. Belum saatnya evaluasi kinerja jokowi dgn parameter2... http://t.co/VK4OGzpKGY','461776918329569280','ajubaidisy','2014-05-01 14:59:31','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  70  Bahkan JK pernah puji Jokowi krna dinilai punya kemampuan dlm... http://t.co/4ugyPzrvgq','461837910367412225','ajubaidisy','2014-05-01 19:01:53','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  71. Jokowi merasa sudah jadi Superman  Gatot Kaca  sekaligus Wali ke... http://t.co/s4Lb3KE10R','461838084934361088','ajubaidisy','2014-05-01 19:02:34','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  72. Pdhl  masa jabatannya baru seumur jagung. Langkahnya baru... http://t.co/6zNhuwak1N','461838254346477568','ajubaidisy','2014-05-01 19:03:15','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  73. Dalam setiap rapat formal/informal DPP PDIP  selalu muncul... http://t.co/yEIivSMSgB','461838570336972800','ajubaidisy','2014-05-01 19:04:30','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  74. Tinggal bisikan spritual yang dapat meyakinkan IBU (Mega) untuk... http://t.co/8hgj0MxGEm','461838738490789888','ajubaidisy','2014-05-01 19:05:10','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  75. Tgl 14 Agt 13 di Solo  fit&proper test atas sikap Jokowi akan... http://t.co/G7OfTVXWrQ','461838875782938624','ajubaidisy','2014-05-01 19:05:43','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  8. Kembali ke topik awal  yaitu kejahatan moral Jokowi. Apa saja. Mari... http://t.co/DEcBGW7v70','461777236907925505','ajubaidisy','2014-05-01 15:00:47','Other','Other'
'KEJAHATAN MORAL JOKOWI by: @triomacan2000  9. Fakta 1 : Jokowi itu bisa jd Cagub DKI  lalu terpilih/menang DASAR... http://t.co/9RYaEJQEKd','461777624247697410','ajubaidisy','2014-05-01 15:02:19','Other','Possibly Positive'
'kejam! RT @RRudian: Ngakak tp realita jg ya @FerryMaitimu:  @PartaiSocmed: Jokowi juga suka kuda.. @firmanwangsagun http://t.co/iPoUfQRrEl','461883180664905729','masbedjo','2014-05-01 22:01:46','Other','Possibly Positive'
'kek jokowi effect getoh haha. lg apa bek? RT @exoxobeky2: Barbieimyoona90 effect apaan lu wks','461687000475504640','Barbieimyoona90','2014-05-01 09:02:13','Other','Other'
'Kek jokowi ya ingkar janji :( RT @PartaiSocmed: Benar RT @fazlylover: #JanjiMulukPrabowo cuma bisa (cont) http://t.co/V5ml38g05p','461850793826463744','semutmadu23','2014-05-01 19:53:04','Other','Possibly Positive'
'Kekalahan chealse ini karena effect jokowi... RT @bebiben: Selamat pagi.. fans che1s3a.. :)','461673673267507200','ditwittin','2014-05-01 08:09:15','Other','Other'
'keknya mv overdose rilis abis pemilu capres cawapres deh. mereka puasa di stage demi jokowi. jokowi: kalian sosweet<3','461886806581968898','dobiodult','2014-05-01 22:16:10','Other','Other'
'Kekuatan Capres PDIP Jokowi untuk menghadapi Pilpres 2014 bertambah seiring dengan merapatnya PKB. Kini Jokow... http://t.co/Fy0j3CoM5c','461710241978404864','574LK','2014-05-01 10:34:34','Other','Other'
'Kekuatan Capres PDIP Jokowi untuk menghadapi Pilpres 2014 bertambah seiring dengan merapatnya PKB. Kini Jokowi... http://t.co/8lxl6jV2Ht','461717977126019072','yamienaxlrose','2014-05-01 11:05:18','Other','Other'
'Kekuatan ibu2 merasuk kedalam kalbu RT @merdekadotcom: Kecewa dengan SBY  buruh perempuan ngadu ke Jokowi http://t.co/jy0zbiVVEA #Peristiwa','461691857089466368','TuanArief','2014-05-01 09:21:31','Other','Possibly Negative'
'Kekuatan Politik Jokowi Ada di Rakyat  Bukan Tentara http://t.co/1awB4rb4Xe  #sayapilihjokowi #jokowiforpresident via ^#jokowiforpresident','461887256534712320','novitaningrumr','2014-05-01 22:17:58','Other','Other'
'Kelakuan Capres PDIP gak ada bedanya dgn Partainya RT@okezonenews: Demo di Lokalisasi Dolly Diusupi Kampanye Jokowi http://t.co/hEwuW3SIyO','461802173311897600','henkronk','2014-05-01 16:39:52','Other','Other'
'Kelakuanmu wi  aslimu gk pnya nyali hadapi buruh @Bisniscom: Jokowi: Dana Demo Buruh Sebaiknya Buat Beli Ambulans http://t.co/Qa6lzU5qY8 ','461769389331603456','owhiyo','2014-05-01 14:29:36','Other','Other'
'Kelamahan lain #Jokowi akan di Jadikan Capres Boneka  krn ybs bukan Ketum partai hanya kader sedang Ketumny msh ad..Bahaya klo ybs jd Capres','461623966914711553','Yanty745','2014-05-01 04:51:44','Other','Other'
'Kelarin tugass dulu lah jokowi baru capres. Masa capres lepas tanggung jawab apalagi udh jadi presiden nanti. Tugas mu kau tinggalkan','461705170561150976','akmaloffa','2014-05-01 10:14:25','Other','Possibly Negative'
'Kelaut ajalah!! @detikcom: PKB Merapat ke Jokowi  Bagaimana Nasib Pencapresan Prabowo? http://t.co/zgqAmgGUMM','461735441927245824','bramologi','2014-05-01 12:14:42','Question','Question'
'Kelebihan Prabowo dibanding Jokowi adalah lebih tua.','461673085037334528','ditomarsudi','2014-05-01 08:06:55','Other','Other'
'Kelemahan #Jokowi sebagai capres : Bohong mbl ESEMKA  Tdk Amanah Jabatan  Walkot Solo Gub DKI ditinggalkan  Tdk tanggung jwb Kasus BUSTrans','461623021153681409','Yanty745','2014-05-01 04:47:59','Positive','Positive'
'Kelemahan lain #Jokowi pencapresannya di Intervensi asing 7 Negara diantaranya AS Vatikan. Pasti ad deal-deal terentu...','461623460507025408','Yanty745','2014-05-01 04:49:44','Other','Other'
'Keliatan mana yg retorika mana yg aksi nyata....@triomacan2000 RT @detikcom Prabowo Beraksi di GBK  ke Mana Jokowi? http://t.co/rcL41A2i5x','461855562871734273','Alfinorazor','2014-05-01 20:12:01','Question','Question'
'Kemampuan berakting utk tampil seolah alamiah saat berada di tengah2 warga http://t.co/wfuWrfMnLg #jokowiPENIPU','461646287671005184','sekarbarbiegirl','2014-05-01 06:20:26','Other','Other'
'Kemampuan ini turun ke Jokowi  sekali lihat ia bisa hitung berapa keuntungan berbisnis kayu. Berapa invest  berapa balik. #sayasujiatmi','461709949110726656','GantiJakarta','2014-05-01 10:33:24','Other','Possibly Positive'
'Kemampuan Pak jokowi untuk memimpin negara msh di ragukan..krn beliau jg msh belom mampu mengatasi macet & banjir di Jakarta..@_@','461721019233755136','arsya76074291','2014-05-01 11:17:24','Other','Other'
'Kemana aja broooo... @Ronnie_Rusli: Copas Fesbuker:  Loh baru tau ya kalau Si Jokowi itu ternyata didukung kekuatan kelompok negara asing','461901951341309953','uchie_anyelir','2014-05-01 23:16:21','Question','Question'
'Kemana yang di culik?@liputan6dotcom: Prabowo Kumpul dengan Ribuan Buruh di GBK  Kemana Jokowi? http://t.co/03V43WerRN','461900001925283840','adit_aktual','2014-05-01 23:08:36','Other','Other'
'Kemaren Jokowi ke rumah gw  ada apa yah? RT @yudhibuster: Krn jarang ada teman sejati  yg ada teman yg punya kepentingan  gitu @Ipamutter','461814335178686464','Ipamutter','2014-05-01 17:28:12','Other','Other'
'kemaren ngomongnya laeeeen..pede-ipee.. @kompascom: Ini Koalisi Ramping yang Dimaksud PDI-P dan Jokowi... http://t.co/U08eETTFJi','461717809290936320','b1210','2014-05-01 11:04:38','Other','Other'
'Kemarin akun cowok  skrg jadi cewek. Skrg ngaku2 buruh jg. #PaNasBung detected ~> @Hany_utanatesya: Saya Buruh tetep pilih JOKOWI','461847526950191106','Kang_Cepot','2014-05-01 19:40:05','Other','Other'
'Kemaruk?? RT @republikaonline: Blusukan Jokowi di Luar Jakarta Dinilai Tak Etis http://t.co/88qt8ypEMK','461814384994443264','gareng2013','2014-05-01 17:28:24','Other','Other'
'Kembali Pakai Kemeja Kotak-kotak  Jokowi Terima Puluhan PRT http://t.co/C7mLg0ZOTA','461730063948328960','semiaji_w','2014-05-01 11:53:20','Other','Other'
'Kembar siam ya..? ato pinang dibelah belah..RT@detikcom: Ada Baju \'Galau\' Jokowi-Ahok Jangan Dipisahkan http://t.co/yWS6JiIEbT','461710620157435906','faisolsecret','2014-05-01 10:36:04','Other','Other'
'Kemeja itu merupakan seragam baru Jokowi untuk kampanye sebagai calon presiden http://t.co/amaKQeNuU9','461756572591718400','hubert_67','2014-05-01 13:38:40','Other','Other'
'Kemeja lama aja belom selesai Pak RT detikcom: Jokowi Kenakan Kemeja Kotak-kotak Baru  untuk Pilpres? http://t.co/9O1nfkwhhE','461717464422694912','ayuuminniee','2014-05-01 11:03:16','Other','Possibly Negative'
'kemeja loakan @detikcom: Jokowi Kenakan Kemeja Kotak-kotak Baru  untuk Pilpres? http://t.co/C1c2UkCXPu','461717404138356736','che_minor','2014-05-01 11:03:02','Question','Question'
'kemeja putihku juga ada misterinya tauk! @detikcom: Misteri Kemeja Putih Jokowi http://t.co/MQXtj4gIxc','461659146631127040','mufiDAMN','2014-05-01 07:11:32','Other','Other'
'Kemenangan pilpres bukan ditentukan oleh gemuknya koalisi. Jokowi blm confident menang pilpres?  hasil pileg PDIP jawaban mematahkan survey','461826442301423616','Lukmanul438','2014-05-01 18:16:18','Other','Possibly Positive'
'Kemendagri: Blusukan Jokowi di Luar Jakarta Tak Etis http://t.co/GafLIkrHvs','461844508821311488','RedaksiTI','2014-05-01 19:28:06','Other','Other'
'Kemesraan Jokowi & Amerika Serikat Bermula Dari Solo by: @ratu_adil http://t.co/kQWClY05Gy','461721852163792896','antonkeli','2014-05-01 11:20:42','Other','Other'
'Kena sawan kuya @rendranila: Tuuh kata JokowiJJRizal: Kereenn @republikaonline: Daripada Demo  Jokowi Sarankan Buruh Beli Ambulan','461707377977221120','JJRizal','2014-05-01 10:23:11','Other','Possibly Negative'
'Kenal   Tapi gua belum pernah ketemu!!@VirgoAddict #NMCBINUS2014 kenal jokowi?','461838139539984384','MuhamadRizal08','2014-05-01 19:02:47','Other','Other'
'Kenal @VirgoAddict: #NMCBINUS2014 kenal jokowi?','461842729555988480','Lala_Laily','2014-05-01 19:21:02','Other','Other'
'Kenal ngga cuma tau  tapi jokowi gak tau aku:|@VirgoAddict: #NMCBINUS2014 kenal jokowi?','461843953839403011','gentc_','2014-05-01 19:25:53','Other','Other'
'Kenal RT @VirgoAddict: #NMCBINUS2014 kenal jokowi?','461845730244579328','bellaaputri2','2014-05-01 19:32:57','Other','Other'
'Kenal tapi di televisi @VirgoAddict: #NMCBINUS2014 kenal jokowi?','461838180916801536','yopiaddnew','2014-05-01 19:02:57','Other','Other'
'Kenal temen curhat@VirgoAddict: #NMCBINUS2014 kenal jokowi?','461859385698820096','TianSeptiani20','2014-05-01 20:27:13','Other','Other'
'Kenal@VirgoAddict: #NMCBINUS2014 kenal jokowi?','461838179423637505','AgnesMutiaraS','2014-05-01 19:02:57','Other','Other'
'Kenalilah tubuh dan dirimu sendiri  jadi ga perlu repot untuk sok mengenal jokowi... #hoohora #tipsdoangsih','461812691888132096','rrkuneng_','2014-05-01 17:21:40','Other','Other'
'Kenalnya prabowo boss@VirgoAddict: #NMCBINUS2014 kenal jokowi?','461838839267336192','inkanegara','2014-05-01 19:05:34','Other','Other'
